campaign_id,campaign_type,offer_type,audience_segment,device_main,send_day,send_hour,subject_length,has_personalization,subject_sentiment,is_urgent,has_image,nb_links,cta_count,audience_size,marketing_pressure,previous_segment_open_rate,previous_segment_ctr,open_rate,click_rate,conversion_rate
2915,reactivation,limited_offer,prospect,desktop,saturday,20,27,1,neutral,0,0,2,2,22940,2,0.176,0.0279,0.0927,0.0662,0.0311
2916,onboarding,bundle,inactive_customer,mobile,sunday,12,37,0,positive,0,1,3,2,73917,1,0.1772,0.0518,0.1587,0.0961,0.039
2917,promo,free_shipping,inactive_customer,mobile,friday,8,48,1,urgent,1,1,1,2,91617,1,0.1379,0.0341,0.1592,0.0807,0.0604
2918,promo,no_offer,prospect,desktop,friday,8,73,1,urgent,1,1,1,1,59583,5,0.1675,0.0283,0.16,0.0627,0.0176
2919,newsletter,free_shipping,loyal_customer,mobile,wednesday,14,67,1,urgent,1,1,1,3,70600,2,0.3572,0.0931,0.3074,0.1626,0.0656
2920,promo,limited_offer,inactive_customer,mobile,monday,16,58,1,urgent,1,1,5,2,29205,0,0.156,0.0382,0.1697,0.0939,0.0424
2921,newsletter,discount,loyal_customer,desktop,thursday,10,42,0,neutral,0,1,2,1,77476,2,0.3123,0.1078,0.3162,0.1705,0.0713
2922,onboarding,discount,prospect,mobile,monday,7,43,0,positive,0,1,2,2,30443,0,0.1634,0.0368,0.207,0.1012,0.0674
2923,reactivation,bundle,prospect,mobile,sunday,17,34,1,urgent,1,1,2,3,66519,3,0.1698,0.0449,0.1618,0.0921,0.0219
2924,cart_abandonment,bundle,new_customer,mobile,friday,11,21,1,neutral,0,1,1,1,67393,5,0.2669,0.0518,0.2447,0.1258,0.0941
2925,reactivation,bundle,inactive_customer,desktop,sunday,10,35,1,neutral,0,0,2,3,48054,5,0.1516,0.0343,0.0674,0.0157,0.0029
2926,onboarding,bundle,inactive_customer,mobile,saturday,13,49,1,neutral,0,1,5,3,81759,5,0.1367,0.0186,0.1204,0.0701,0.0094
2927,promo,no_offer,new_customer,mobile,tuesday,9,59,1,positive,0,0,4,3,89080,1,0.2199,0.0385,0.2724,0.1125,0.0495
2928,promo,discount,loyal_customer,desktop,saturday,19,65,1,positive,0,1,2,1,96832,0,0.3927,0.064,0.258,0.1838,0.0993
2929,newsletter,free_shipping,inactive_customer,mobile,thursday,11,62,0,neutral,0,0,3,1,85224,3,0.1712,0.0189,0.1239,0.0803,0.009
2930,newsletter,free_shipping,new_customer,desktop,wednesday,11,46,1,positive,0,1,1,3,86474,2,0.2058,0.0754,0.252,0.1291,0.0399
2931,reactivation,bundle,new_customer,mobile,tuesday,15,59,1,neutral,0,1,5,1,81615,5,0.2631,0.0351,0.1858,0.0617,0.0361
2932,promo,limited_offer,new_customer,desktop,sunday,17,39,1,positive,0,1,3,1,78345,3,0.2521,0.0529,0.2214,0.1357,0.0703
2933,newsletter,discount,prospect,mobile,friday,20,62,0,urgent,1,0,4,3,47662,2,0.2181,0.0342,0.1588,0.0599,0.0454
2934,onboarding,bundle,new_customer,mobile,friday,10,22,1,positive,0,1,5,1,65712,1,0.199,0.0709,0.247,0.1259,0.0678
2935,promo,free_shipping,new_customer,mobile,thursday,13,22,0,neutral,0,1,3,2,39881,5,0.2817,0.031,0.2308,0.0943,0.0439
2936,reactivation,free_shipping,new_customer,desktop,friday,9,48,1,neutral,0,1,4,2,10787,4,0.2223,0.0356,0.1977,0.0654,0.0222
2937,promo,limited_offer,loyal_customer,mobile,friday,7,68,0,urgent,1,1,1,3,87059,2,0.3508,0.0816,0.2926,0.1772,0.1004
2938,reactivation,limited_offer,prospect,desktop,sunday,17,59,1,urgent,1,0,2,1,63736,5,0.1858,0.0288,0.1429,0.0858,0.0362
2939,cart_abandonment,discount,inactive_customer,desktop,sunday,9,48,1,positive,0,1,1,1,29301,1,0.1411,0.0275,0.162,0.0736,0.0588
2940,promo,bundle,prospect,mobile,tuesday,11,59,1,urgent,1,1,5,1,26956,6,0.2902,0.0467,0.234,0.0773,0.0346
2941,onboarding,bundle,new_customer,desktop,saturday,16,27,0,neutral,0,1,4,1,68558,6,0.2586,0.0617,0.2204,0.0912,0.0552
2942,onboarding,bundle,prospect,mobile,saturday,13,60,0,positive,0,1,3,3,50591,0,0.225,0.0113,0.2172,0.09,0.0588
2943,newsletter,discount,new_customer,mobile,monday,16,59,1,urgent,1,1,2,1,61660,2,0.213,0.0158,0.2616,0.1025,0.039
2944,cart_abandonment,discount,inactive_customer,mobile,thursday,7,70,1,urgent,1,1,4,2,40101,4,0.2108,0.0216,0.1579,0.0806,0.0645
2945,promo,free_shipping,prospect,mobile,sunday,13,68,1,neutral,0,1,5,3,19580,5,0.1902,0.0285,0.115,0.0583,0.0241
2946,reactivation,bundle,new_customer,mobile,thursday,9,61,1,positive,0,1,1,3,38666,4,0.251,0.0388,0.1747,0.0518,0.0202
2947,reactivation,bundle,inactive_customer,mobile,sunday,10,49,1,neutral,0,0,2,2,31028,0,0.1688,0.005,0.1227,0.0344,0.0183
2948,cart_abandonment,limited_offer,inactive_customer,mobile,thursday,9,42,0,positive,0,0,1,1,81224,6,0.1559,0.0101,0.1608,0.0595,0.0476
2949,promo,discount,new_customer,desktop,saturday,9,26,1,neutral,0,1,4,1,50155,5,0.2369,0.046,0.2093,0.095,0.0378
2950,cart_abandonment,no_offer,loyal_customer,mobile,sunday,11,34,0,positive,0,1,4,3,46018,0,0.3275,0.0536,0.3504,0.1953,0.112
2951,promo,bundle,inactive_customer,mobile,wednesday,14,74,1,urgent,1,1,2,2,18924,1,0.16,0.0138,0.1773,0.0914,0.0597
2952,cart_abandonment,no_offer,new_customer,mobile,wednesday,8,51,0,positive,0,1,1,1,26562,2,0.239,0.0558,0.201,0.1286,0.0874
2953,newsletter,discount,loyal_customer,desktop,friday,14,62,0,urgent,1,1,3,2,57746,6,0.3666,0.1261,0.2829,0.1634,0.0557
2954,promo,free_shipping,new_customer,mobile,wednesday,7,20,1,positive,0,1,5,2,80021,3,0.2234,0.0638,0.2023,0.0699,0.0559
2955,cart_abandonment,discount,loyal_customer,mobile,friday,20,50,0,neutral,0,1,5,3,55400,3,0.3243,0.0563,0.2731,0.1365,0.0955
2956,newsletter,discount,inactive_customer,mobile,sunday,14,20,0,urgent,1,0,4,2,53598,3,0.1615,0.0078,0.0994,0.0519,0.0255
2957,reactivation,discount,inactive_customer,desktop,saturday,17,34,1,positive,0,1,5,1,78716,0,0.1875,0.005,0.148,0.0272,0.0099
2958,promo,no_offer,new_customer,mobile,thursday,9,59,1,neutral,0,1,5,1,4453,0,0.2495,0.049,0.2464,0.1089,0.0276
2959,cart_abandonment,free_shipping,new_customer,mobile,monday,20,40,0,urgent,1,1,1,1,27287,0,0.2446,0.0364,0.2382,0.1388,0.1037
2960,promo,discount,prospect,mobile,sunday,16,36,1,positive,0,1,5,2,87871,0,0.1952,0.0464,0.1925,0.0819,0.0506
2961,onboarding,bundle,new_customer,mobile,friday,7,36,0,urgent,1,1,4,1,60998,3,0.2717,0.0489,0.2054,0.1373,0.0814
2962,newsletter,discount,inactive_customer,mobile,saturday,9,18,0,urgent,1,0,1,1,85854,2,0.1003,0.0201,0.096,0.0558,0.0263
2963,promo,discount,prospect,mobile,saturday,13,61,0,neutral,0,1,2,3,94960,4,0.2223,0.0657,0.1555,0.0831,0.032
2964,newsletter,bundle,loyal_customer,desktop,monday,17,44,0,urgent,1,1,1,2,22008,6,0.3686,0.0665,0.272,0.122,0.0557
2965,reactivation,free_shipping,loyal_customer,mobile,tuesday,16,21,0,neutral,0,0,3,1,26120,2,0.3759,0.1102,0.3124,0.1601,0.0676
2966,onboarding,limited_offer,prospect,mobile,friday,16,54,1,positive,0,1,3,3,21377,0,0.1996,0.0343,0.2368,0.1198,0.0685
2967,cart_abandonment,limited_offer,prospect,desktop,thursday,15,42,0,urgent,1,1,5,3,28968,3,0.1766,0.0534,0.2165,0.1327,0.0929
2968,cart_abandonment,free_shipping,loyal_customer,mobile,monday,7,58,1,urgent,1,1,1,1,89973,6,0.343,0.0668,0.288,0.166,0.1025
2969,onboarding,free_shipping,prospect,mobile,monday,17,25,1,positive,0,0,5,2,27636,1,0.2412,0.0374,0.2332,0.112,0.0493
2970,reactivation,limited_offer,inactive_customer,mobile,friday,11,33,0,neutral,0,1,3,2,1613,3,0.0969,0.0127,0.0827,0.0245,0.0081
2971,reactivation,discount,loyal_customer,mobile,monday,20,28,1,neutral,0,1,1,1,53389,0,0.3308,0.1005,0.2663,0.1617,0.0763
2972,newsletter,discount,new_customer,mobile,tuesday,20,37,0,neutral,0,1,5,2,83554,0,0.2969,0.0613,0.2444,0.1118,0.0437
2973,cart_abandonment,discount,new_customer,mobile,saturday,11,74,1,neutral,0,1,4,2,9606,2,0.2882,0.0542,0.2491,0.1093,0.0875
2974,promo,no_offer,new_customer,mobile,thursday,8,60,1,neutral,0,1,4,2,58369,5,0.2681,0.0459,0.182,0.0765,0.0269
2975,newsletter,discount,inactive_customer,mobile,thursday,13,53,0,positive,0,1,2,3,89115,1,0.1167,0.0522,0.1157,0.0692,0.0281
2976,reactivation,free_shipping,prospect,mobile,sunday,16,61,0,urgent,1,0,3,3,37748,0,0.1375,0.0403,0.1135,0.0798,0.038
2977,newsletter,limited_offer,prospect,mobile,sunday,9,30,0,urgent,1,0,1,2,6680,1,0.1317,0.0219,0.1673,0.0968,0.0486
2978,newsletter,no_offer,prospect,desktop,thursday,12,69,1,neutral,0,1,2,3,74850,1,0.2003,0.0275,0.1956,0.067,0.0152
2979,cart_abandonment,discount,prospect,mobile,monday,12,70,1,neutral,0,1,3,2,81051,2,0.1735,0.0282,0.2037,0.1053,0.0775
2980,onboarding,bundle,inactive_customer,mobile,monday,10,34,1,positive,0,1,4,1,96065,5,0.1762,0.005,0.1757,0.0488,0.0206
2981,newsletter,free_shipping,inactive_customer,mobile,sunday,8,73,1,neutral,0,1,4,1,71657,5,0.143,0.0333,0.0588,0.0105,0.0084
2982,onboarding,bundle,new_customer,mobile,wednesday,16,67,1,positive,0,1,3,1,8973,6,0.2443,0.0317,0.2127,0.1193,0.0634
2983,newsletter,no_offer,loyal_customer,mobile,wednesday,16,58,1,positive,0,1,3,2,18151,3,0.322,0.083,0.3046,0.1272,0.0484
2984,onboarding,free_shipping,loyal_customer,mobile,thursday,20,52,1,neutral,0,1,5,1,96077,3,0.3076,0.0884,0.3125,0.163,0.0809
2985,promo,limited_offer,prospect,mobile,friday,18,26,1,urgent,1,1,3,1,35096,3,0.1802,0.0168,0.2102,0.1249,0.0614
2986,newsletter,discount,inactive_customer,desktop,friday,9,46,1,positive,0,0,1,1,79101,3,0.18,0.0231,0.1503,0.0599,0.0141
2987,promo,free_shipping,inactive_customer,desktop,monday,10,51,1,neutral,0,1,4,2,98211,4,0.1486,0.0265,0.1559,0.0579,0.0272
2988,reactivation,discount,loyal_customer,desktop,wednesday,12,65,0,neutral,0,1,5,3,88043,2,0.3519,0.109,0.2615,0.1178,0.0484
2989,reactivation,bundle,loyal_customer,mobile,friday,16,32,0,neutral,0,1,3,1,48049,6,0.3591,0.1148,0.2118,0.1123,0.0551
2990,newsletter,discount,inactive_customer,desktop,sunday,14,62,1,urgent,1,1,4,1,37440,4,0.1527,0.0335,0.0709,0.0621,0.0238
2991,onboarding,bundle,inactive_customer,mobile,tuesday,10,18,0,neutral,0,1,4,1,70228,1,0.1922,0.0171,0.2038,0.1006,0.0453
2992,promo,free_shipping,prospect,mobile,sunday,9,40,0,positive,0,1,4,2,66788,2,0.2095,0.0532,0.1991,0.0981,0.046
2993,reactivation,limited_offer,prospect,mobile,friday,19,51,0,urgent,1,1,4,3,79754,5,0.1974,0.0158,0.1315,0.0592,0.0349
2994,reactivation,free_shipping,new_customer,mobile,friday,7,55,0,neutral,0,1,4,1,12020,3,0.2927,0.0625,0.1994,0.1042,0.0483
2995,newsletter,free_shipping,new_customer,desktop,wednesday,15,66,1,positive,0,0,5,2,45186,6,0.227,0.0322,0.15,0.0467,0.0169
2996,newsletter,bundle,inactive_customer,mobile,thursday,8,20,1,urgent,1,0,4,3,85663,0,0.1254,0.013,0.1757,0.0661,0.0284
2997,promo,discount,new_customer,mobile,tuesday,18,18,1,neutral,0,1,2,2,87248,4,0.2418,0.0276,0.2263,0.1166,0.0506
2998,onboarding,discount,loyal_customer,mobile,friday,9,67,1,urgent,1,1,3,3,45279,4,0.363,0.0891,0.2999,0.1622,0.0787
2999,promo,discount,prospect,desktop,tuesday,9,51,1,urgent,1,1,4,3,53582,3,0.1818,0.0435,0.2389,0.093,0.0605
3000,newsletter,limited_offer,inactive_customer,mobile,wednesday,18,34,1,neutral,0,0,2,2,39291,6,0.139,0.0283,0.1,0.0529,0.0045
3001,reactivation,no_offer,new_customer,desktop,saturday,18,62,1,urgent,1,1,3,2,56718,4,0.2649,0.0395,0.1428,0.0652,0.0117
3002,onboarding,limited_offer,new_customer,mobile,tuesday,16,32,0,urgent,1,1,3,3,29370,6,0.1829,0.0385,0.2574,0.1074,0.0551
3003,promo,discount,inactive_customer,desktop,friday,7,70,0,urgent,1,1,2,1,36297,6,0.0954,0.005,0.0659,0.0294,0.0235
3004,newsletter,discount,prospect,mobile,friday,7,45,0,neutral,0,1,4,1,59200,2,0.168,0.0292,0.1728,0.0954,0.053
3005,promo,no_offer,loyal_customer,desktop,wednesday,12,71,1,neutral,0,1,1,3,27176,0,0.3445,0.1007,0.3087,0.1684,0.0627
3006,promo,bundle,loyal_customer,desktop,wednesday,16,72,1,neutral,0,1,1,3,33953,5,0.332,0.0824,0.2231,0.1353,0.0676
3007,onboarding,free_shipping,inactive_customer,desktop,friday,14,31,1,urgent,1,1,3,1,11494,6,0.1427,0.0209,0.1657,0.0665,0.0421
3008,newsletter,discount,new_customer,desktop,friday,12,54,0,neutral,0,0,5,2,46022,6,0.2608,0.0467,0.1766,0.0412,0.025
3009,cart_abandonment,limited_offer,loyal_customer,desktop,tuesday,17,50,1,urgent,1,1,1,3,83833,1,0.3526,0.0821,0.3797,0.1744,0.1362
3010,promo,limited_offer,loyal_customer,desktop,tuesday,8,62,1,neutral,0,1,1,2,86240,6,0.3337,0.078,0.228,0.1186,0.061
3011,cart_abandonment,no_offer,new_customer,mobile,tuesday,18,34,1,urgent,1,1,4,1,65021,2,0.2482,0.045,0.2649,0.112,0.0736
3012,newsletter,discount,new_customer,desktop,saturday,17,40,1,neutral,0,1,3,3,21633,0,0.2573,0.0422,0.2099,0.0965,0.0456
3013,cart_abandonment,free_shipping,prospect,mobile,monday,19,34,1,neutral,0,1,3,3,80671,1,0.1546,0.0276,0.1772,0.1046,0.0837
3014,onboarding,no_offer,new_customer,mobile,monday,12,32,0,urgent,1,1,1,3,62885,6,0.1604,0.0398,0.1808,0.0838,0.0386
3015,newsletter,no_offer,new_customer,mobile,tuesday,18,55,0,neutral,0,1,5,3,42565,2,0.2847,0.0523,0.2049,0.0548,0.001
3016,promo,limited_offer,prospect,mobile,tuesday,20,28,1,urgent,1,1,5,3,66536,6,0.1784,0.0368,0.21,0.0929,0.0553
3017,newsletter,free_shipping,inactive_customer,desktop,tuesday,20,29,1,urgent,1,1,3,2,58813,2,0.1647,0.0263,0.1647,0.0563,0.0118
3018,reactivation,bundle,loyal_customer,desktop,thursday,8,36,1,neutral,0,1,3,3,40745,2,0.2987,0.0949,0.2484,0.0884,0.04
3019,reactivation,no_offer,inactive_customer,mobile,friday,18,58,0,neutral,0,1,5,3,17693,0,0.1912,0.0052,0.1018,0.0072,0.001
3020,promo,limited_offer,prospect,mobile,sunday,8,29,0,urgent,1,1,2,1,79966,0,0.201,0.0456,0.2105,0.1192,0.0784
3021,onboarding,discount,new_customer,desktop,tuesday,18,61,1,neutral,0,1,5,2,73626,5,0.2565,0.0399,0.2275,0.0932,0.039
3022,newsletter,bundle,new_customer,mobile,thursday,17,33,0,urgent,1,1,3,2,85087,4,0.2364,0.0466,0.2527,0.1203,0.0448
3023,reactivation,limited_offer,new_customer,mobile,friday,15,32,1,neutral,0,1,5,3,42860,0,0.2429,0.061,0.2511,0.1079,0.0427
3024,newsletter,limited_offer,new_customer,mobile,friday,7,27,0,urgent,1,1,4,2,98927,5,0.2239,0.0565,0.1839,0.1125,0.0595
3025,promo,limited_offer,new_customer,mobile,friday,12,25,1,neutral,0,0,4,2,8018,6,0.2266,0.0769,0.2108,0.1123,0.0513
3026,cart_abandonment,free_shipping,inactive_customer,mobile,sunday,15,69,0,neutral,0,0,5,2,80987,4,0.1799,0.005,0.082,0.0296,0.0237
3027,promo,no_offer,prospect,desktop,tuesday,19,73,1,neutral,0,0,1,2,16698,3,0.1904,0.0118,0.1297,0.0444,0.0068
3028,newsletter,discount,loyal_customer,mobile,monday,19,47,0,positive,0,0,4,3,48929,1,0.3428,0.0781,0.2747,0.1541,0.0874
3029,reactivation,discount,inactive_customer,mobile,saturday,18,25,1,positive,0,1,4,3,78199,4,0.1196,0.0349,0.0791,0.0354,0.0276
3030,cart_abandonment,discount,new_customer,desktop,sunday,12,19,1,neutral,0,0,1,1,53685,1,0.2024,0.0356,0.2446,0.1192,0.0935
3031,promo,discount,new_customer,mobile,sunday,13,31,1,urgent,1,1,5,3,11251,6,0.2215,0.0543,0.2317,0.1112,0.0544
3032,reactivation,discount,new_customer,mobile,thursday,14,39,0,neutral,0,0,2,2,78137,4,0.2298,0.0423,0.1892,0.0792,0.0292
3033,onboarding,bundle,inactive_customer,mobile,saturday,10,67,0,urgent,1,0,3,3,89897,4,0.1806,0.0463,0.1546,0.0913,0.0343
3034,reactivation,discount,loyal_customer,desktop,wednesday,19,21,0,positive,0,1,4,3,22798,0,0.3788,0.0873,0.3137,0.1622,0.0701
3035,promo,bundle,inactive_customer,desktop,wednesday,9,57,0,neutral,0,1,3,2,27576,2,0.1545,0.0251,0.1479,0.0874,0.0383
3036,promo,bundle,loyal_customer,mobile,friday,7,41,0,urgent,1,1,3,3,84241,6,0.3017,0.0945,0.2463,0.1469,0.0781
3037,onboarding,free_shipping,prospect,mobile,sunday,13,62,0,neutral,0,1,4,3,22274,2,0.2275,0.0535,0.1654,0.0895,0.0574
3038,newsletter,limited_offer,inactive_customer,mobile,sunday,13,47,0,neutral,0,0,3,1,23975,4,0.1425,0.0265,0.1042,0.0586,0.0276
3039,cart_abandonment,no_offer,prospect,mobile,thursday,18,54,0,positive,0,1,4,2,18507,4,0.1212,0.0105,0.1529,0.0771,0.0558
3040,promo,discount,new_customer,mobile,wednesday,16,26,1,neutral,0,1,3,2,6375,3,0.1977,0.0525,0.2176,0.1288,0.0436
3041,onboarding,free_shipping,inactive_customer,mobile,saturday,14,65,1,urgent,1,1,3,1,75063,3,0.1535,0.0303,0.1402,0.0731,0.0496
3042,cart_abandonment,bundle,loyal_customer,mobile,friday,7,61,1,neutral,0,1,3,1,32210,2,0.3213,0.065,0.303,0.1676,0.1238
3043,newsletter,no_offer,loyal_customer,desktop,friday,16,59,0,neutral,0,1,4,1,30012,1,0.3828,0.1002,0.2803,0.1673,0.0596
3044,cart_abandonment,free_shipping,new_customer,mobile,sunday,16,59,0,neutral,0,1,5,1,52922,5,0.2309,0.0562,0.1478,0.1149,0.073
3045,reactivation,no_offer,new_customer,mobile,monday,12,56,1,urgent,1,1,3,1,45505,3,0.2581,0.0376,0.1989,0.0815,0.0103
3046,onboarding,discount,prospect,mobile,thursday,10,69,1,urgent,1,1,5,3,4884,4,0.206,0.0266,0.2006,0.0764,0.0508
3047,reactivation,bundle,prospect,mobile,sunday,19,19,1,neutral,0,1,1,3,51350,5,0.2092,0.0122,0.1002,0.0133,0.001
3048,reactivation,bundle,loyal_customer,mobile,monday,18,32,1,positive,0,1,4,1,76186,4,0.3722,0.0864,0.2639,0.1289,0.0659
3049,promo,discount,prospect,mobile,friday,7,50,1,neutral,0,1,3,1,50485,1,0.2129,0.005,0.2239,0.0724,0.0579
3050,reactivation,bundle,new_customer,mobile,saturday,7,71,1,positive,0,1,2,1,32233,4,0.205,0.0436,0.1299,0.0757,0.0401
3051,newsletter,bundle,prospect,mobile,tuesday,14,69,0,urgent,1,1,5,2,53967,4,0.2042,0.0429,0.1584,0.0552,0.0174
3052,newsletter,no_offer,loyal_customer,mobile,monday,8,44,0,positive,0,1,2,3,11230,6,0.3717,0.0776,0.26,0.0986,0.0323
3053,cart_abandonment,limited_offer,loyal_customer,mobile,tuesday,16,62,1,urgent,1,1,4,2,5437,2,0.3644,0.0872,0.3606,0.1862,0.1238
3054,onboarding,bundle,inactive_customer,desktop,friday,16,67,1,urgent,1,1,5,2,65657,3,0.1551,0.0241,0.1423,0.0526,0.0196
3055,cart_abandonment,no_offer,inactive_customer,mobile,tuesday,9,46,0,positive,0,1,1,1,78159,0,0.1954,0.0567,0.1837,0.1198,0.0818
3056,newsletter,free_shipping,prospect,mobile,wednesday,8,38,1,positive,0,1,5,2,61493,0,0.1335,0.0176,0.1815,0.0799,0.0293
3057,promo,no_offer,new_customer,desktop,wednesday,10,38,0,urgent,1,1,3,2,19523,6,0.2676,0.0484,0.2313,0.0899,0.0372
3058,onboarding,limited_offer,inactive_customer,desktop,wednesday,14,29,1,positive,0,1,4,3,24519,6,0.2152,0.0211,0.1851,0.0777,0.0381
3059,promo,limited_offer,prospect,desktop,saturday,17,21,1,urgent,1,0,5,1,18851,6,0.2439,0.05,0.1715,0.0722,0.0388
3060,cart_abandonment,free_shipping,loyal_customer,mobile,sunday,20,58,1,urgent,1,1,3,3,33771,4,0.386,0.0546,0.3246,0.1931,0.1075
3061,promo,discount,prospect,mobile,thursday,15,19,1,positive,0,1,3,3,67893,4,0.1828,0.0487,0.1806,0.0876,0.042
3062,cart_abandonment,bundle,new_customer,desktop,saturday,20,68,1,neutral,0,1,2,2,35711,2,0.2203,0.0521,0.1993,0.1242,0.0753
3063,cart_abandonment,limited_offer,loyal_customer,desktop,wednesday,15,26,0,positive,0,0,4,1,5502,4,0.3882,0.1161,0.3264,0.2057,0.1243
3064,newsletter,no_offer,new_customer,mobile,wednesday,18,49,1,neutral,0,1,2,2,56644,3,0.3096,0.0184,0.205,0.0777,0.0184
3065,cart_abandonment,discount,inactive_customer,mobile,tuesday,19,31,1,neutral,0,1,4,1,13984,6,0.1479,0.005,0.1383,0.0781,0.0625
3066,cart_abandonment,limited_offer,inactive_customer,mobile,saturday,8,63,0,neutral,0,1,4,2,17964,5,0.1488,0.0251,0.1304,0.0826,0.0661
3067,onboarding,limited_offer,loyal_customer,desktop,monday,11,70,1,neutral,0,1,1,3,68655,1,0.3183,0.0537,0.3447,0.1487,0.0928
3068,reactivation,no_offer,prospect,desktop,sunday,7,41,0,neutral,0,1,4,1,92450,0,0.1628,0.0349,0.106,0.0563,0.002
3069,reactivation,discount,loyal_customer,mobile,monday,12,63,1,urgent,1,0,2,2,53372,0,0.3045,0.065,0.2895,0.1559,0.0826
3070,newsletter,no_offer,loyal_customer,mobile,saturday,15,39,1,positive,0,1,5,2,37927,0,0.3733,0.1104,0.2895,0.155,0.0441
3071,newsletter,discount,prospect,desktop,saturday,13,56,1,neutral,0,0,1,3,3653,3,0.1927,0.048,0.1648,0.0784,0.0304
3072,promo,bundle,prospect,desktop,wednesday,14,22,0,positive,0,1,3,1,27019,4,0.2263,0.0415,0.1851,0.0831,0.0553
3073,promo,no_offer,prospect,desktop,saturday,18,41,1,urgent,1,1,5,2,30994,2,0.234,0.0344,0.1668,0.0713,0.0261
3074,promo,discount,loyal_customer,mobile,monday,18,72,0,neutral,0,1,1,1,15212,2,0.3063,0.079,0.1997,0.1343,0.0724
3075,reactivation,discount,inactive_customer,desktop,monday,18,69,1,urgent,1,1,1,3,25894,0,0.1832,0.0246,0.1643,0.0505,0.0308
3076,newsletter,bundle,new_customer,mobile,thursday,20,72,0,positive,0,0,1,2,3839,4,0.2552,0.0425,0.1693,0.0795,0.0454
3077,onboarding,no_offer,inactive_customer,desktop,sunday,18,23,1,urgent,1,0,1,1,54781,2,0.1858,0.0294,0.1634,0.0781,0.0336
3078,promo,no_offer,new_customer,desktop,saturday,18,66,1,neutral,0,1,2,1,77173,6,0.2183,0.0206,0.0919,0.0591,0.0282
3079,onboarding,free_shipping,inactive_customer,mobile,monday,9,49,1,neutral,0,1,5,1,82088,2,0.1784,0.0136,0.1729,0.064,0.0413
3080,cart_abandonment,bundle,new_customer,desktop,sunday,14,51,0,urgent,1,1,2,3,94616,2,0.2624,0.031,0.2401,0.1378,0.1062
3081,reactivation,free_shipping,new_customer,mobile,tuesday,13,65,1,neutral,0,1,1,1,17315,1,0.2649,0.059,0.2243,0.0944,0.0402
3082,onboarding,bundle,prospect,mobile,monday,12,28,1,urgent,1,1,4,1,62986,5,0.1557,0.0655,0.1762,0.0853,0.056
3083,newsletter,no_offer,loyal_customer,mobile,saturday,14,56,1,neutral,0,0,5,2,69695,5,0.3492,0.0794,0.2826,0.1046,0.0337
3084,newsletter,bundle,loyal_customer,mobile,thursday,12,44,0,positive,0,0,1,1,12452,6,0.3106,0.107,0.2426,0.137,0.0623
3085,cart_abandonment,free_shipping,prospect,mobile,wednesday,12,60,0,neutral,0,1,1,2,37687,5,0.2241,0.0267,0.146,0.0762,0.0553
3086,cart_abandonment,limited_offer,prospect,desktop,monday,10,58,0,positive,0,1,4,1,81212,1,0.2343,0.0279,0.243,0.1237,0.099
3087,promo,free_shipping,loyal_customer,mobile,thursday,10,49,1,positive,0,0,1,1,90734,0,0.3571,0.0784,0.3414,0.1555,0.0832
3088,onboarding,discount,new_customer,mobile,tuesday,20,49,0,positive,0,0,4,3,50610,3,0.2016,0.0239,0.2309,0.105,0.0531
3089,promo,discount,loyal_customer,desktop,monday,9,44,1,urgent,1,1,1,1,14408,4,0.3529,0.073,0.2811,0.1644,0.0803
3090,newsletter,free_shipping,prospect,mobile,friday,11,38,0,neutral,0,1,4,2,50223,3,0.2315,0.056,0.1978,0.0966,0.029
3091,promo,no_offer,loyal_customer,mobile,monday,11,30,1,positive,0,1,5,2,71251,3,0.3521,0.07,0.3123,0.1287,0.0485
3092,newsletter,discount,loyal_customer,desktop,wednesday,19,63,1,positive,0,1,1,1,13207,0,0.3675,0.0701,0.3163,0.1533,0.0841
3093,cart_abandonment,discount,prospect,mobile,tuesday,16,60,0,positive,0,0,3,3,13261,0,0.1442,0.0223,0.2429,0.1032,0.0825
3094,reactivation,discount,prospect,mobile,thursday,17,60,1,positive,0,1,2,3,44331,4,0.2372,0.0249,0.136,0.0534,0.0361
3095,reactivation,limited_offer,loyal_customer,desktop,sunday,14,22,0,positive,0,1,3,3,33349,4,0.2861,0.0963,0.239,0.1353,0.0752
3096,cart_abandonment,discount,new_customer,mobile,friday,13,34,1,neutral,0,0,1,2,6974,3,0.2603,0.0572,0.2653,0.1186,0.0934
